y_hold_out,y_pred_holdout
0,0.018044433
0,0.013751535
0,0.012793489
0,0.020343805
0,0.076327309
0,0.038529099
0,0.018044433
0,0.11491459
1,0.877115912
0,0.012793489
0,0.065360267
0,0.041750775
0,0.020181621
0,0.02909867
0,0.012793489
0,0.038529099
0,0.012793489
0,0.012793489
1,0.029567958
0,0.017933157
0,0.012793489
0,0.012793489
0,0.012714176
0,0.02909867
1,0.877115912
1,0.877115912
0,0.012793489
0,0.012793489
0,0.038283914
0,0.038529099
0,0.012793489
0,0.020510137
0,0.012793489
0,0.038529099
0,0.018044433
0,0.012793489
0,0.053891828
0,0.03659161
0,0.013751535
0,0.018044433
0,0.018044433
0,0.012793489
0,0.018044433
0,0.02909867
0,0.013641174
0,0.013751535
0,0.012793489
0,0.012793489
0,0.018044433
0,0.02933037
0,0.020181621
0,0.020510137
0,0.012793489
0,0.038585844
0,0.012793489
1,0.038125341
0,0.012793489
0,0.017754694
0,0.012793489
0,0.013751535
0,0.012793489
1,0.877115912
0,0.039160633
0,0.086865804
0,0.012793489
0,0.013751535
0,0.017754694
1,0.132359473
0,0.013641174
0,0.012793489
0,0.038529099
0,0.013751535
0,0.020510137
0,0.012793489
0,0.012793489
0,0.012793489
0,0.068149291
0,0.013751535
0,0.020510137
0,0.012793489
0,0.018044433
0,0.013751535
0,0.012793489
0,0.012793489
0,0.020181621
0,0.037991448
0,0.029567958
0,0.012793489
0,0.038529099
0,0.012793489
0,0.020057435
0,0.029567958
0,0.039160633
0,0.029567958
0,0.012793489
0,0.036885781
0,0.029567958
0,0.013751535
0,0.017754694
0,0.037923143
0,0.012793489
0,0.020510137
0,0.036885781
0,0.018044433
0,0.065768052
1,0.877115912
0,0.013641174
0,0.021128811
0,0.012793489
0,0.012793489
0,0.030930232
0,0.020181621
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.02909867
0,0.020510137
1,0.877115912
0,0.012793489
0,0.012793489
0,0.012793489
0,0.038585844
0,0.018044433
0,0.02909867
0,0.036370194
0,0.012793489
1,0.877115912
0,0.012793489
0,0.017645174
0,0.018044433
0,0.012793489
0,0.012793489
0,0.020510137
0,0.029902726
0,0.02909867
0,0.020181621
0,0.02909867
1,0.877115912
0,0.012793489
0,0.012793489
0,0.040737198
0,0.038529099
1,0.877115912
0,0.029567958
0,0.012793489
0,0.054309901
0,0.013751535
0,0.040737198
0,0.048819383
0,0.018590142
0,0.012793489
0,0.018044433
0,0.012793489
0,0.020181621
0,0.013751535
0,0.02909867
0,0.012793489
0,0.021128811
0,0.012793489
0,0.012793489
0,0.049160782
0,0.012793489
0,0.054309901
0,0.020510137
0,0.012793489
0,0.017754694
0,0.037693986
1,0.877115912
0,0.012793489
0,0.052581814
0,0.012793489
1,0.04371236
0,0.012793489
0,0.012793489
0,0.050931897
1,0.877115912
0,0.020510137
0,0.012793489
0,0.02933037
0,0.020988998
0,0.012793489
0,0.012714176
0,0.012793489
0,0.029567958
0,0.012793489
0,0.020510137
1,0.853691223
0,0.012793489
0,0.012793489
0,0.038039601
0,0.039160633
0,0.012793489
0,0.020510137
0,0.017754694
0,0.020510137
0,0.037923143
0,0.013751535
0,0.012793489
1,0.02933037
0,0.020821779
1,0.877115912
0,0.012793489
0,0.020181621
0,0.012793489
0,0.018044433
0,0.012793489
0,0.012793489
0,0.049217367
0,0.012793489
0,0.018590142
0,0.020510137
0,0.017787345
0,0.013751535
0,0.020510137
0,0.02909867
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.018590142
0,0.029902726
0,0.012793489
0,0.012793489
0,0.020510137
0,0.012793489
0,0.050611118
0,0.018044433
0,0.018044433
0,0.029188851
0,0.012793489
0,0.012793489
0,0.037693986
0,0.029428286
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.038283914
0,0.012793489
0,0.02909867
0,0.012793489
0,0.038222341
0,0.012793489
1,0.877115912
0,0.012793489
0,0.012793489
0,0.017754694
0,0.037693986
0,0.012793489
0,0.029567958
0,0.012793489
0,0.012793489
0,0.013751535
0,0.030930232
0,0.036885781
0,0.018044433
0,0.029567958
0,0.012793489
0,0.038529099
0,0.064783141
0,0.012793489
0,0.017754694
1,0.877115912
0,0.02909867
0,0.012793489
0,0.012793489
0,0.013751535
1,0.039451934
0,0.020510137
0,0.012793489
0,0.066979401
0,0.020181621
0,0.013751535
0,0.012793489
0,0.012793489
0,0.02933037
0,0.018044433
0,0.012793489
0,0.020510137
0,0.037923143
0,0.021128811
1,0.877115912
0,0.018044433
0,0.012793489
0,0.03659161
0,0.038529099
0,0.02909867
0,0.036885781
0,0.012793489
0,0.012793489
1,0.877115912
0,0.012793489
0,0.012793489
0,0.012793489
0,0.036304694
0,0.039160633
1,0.063141894
0,0.018044433
0,0.012793489
0,0.012793489
0,0.020181621
1,0.877115912
0,0.018044433
0,0.012793489
0,0.037787356
1,0.877115912
1,0.03789501
0,0.013751535
0,0.017754694
0,0.020218642
0,0.012793489
0,0.012793489
0,0.02909867
0,0.012793489
0,0.066946538
0,0.012793489
0,0.02909867
0,0.039469194
0,0.018044433
0,0.012793489
0,0.012793489
0,0.020510137
0,0.038529099
0,0.018044433
0,0.03659161
0,0.012793489
0,0.020510137
0,0.020057435
0,0.017754694
0,0.037923143
0,0.040088086
1,0.877115912
0,0.017754694
0,0.036885781
0,0.039160633
0,0.018044433
0,0.02909867
0,0.038529099
0,0.020510137
1,0.877115912
0,0.012793489
0,0.018044433
0,0.012793489
0,0.017645174
0,0.067396559
0,0.029567958
0,0.012793489
0,0.065165832
0,0.012793489
0,0.012793489
0,0.018044433
0,0.021128811
0,0.028921233
0,0.012793489
0,0.02909867
0,0.018590142
0,0.02909867
0,0.038529099
0,0.012793489
1,0.877115912
0,0.012793489
0,0.012793489
0,0.012793489
0,0.017897732
0,0.013751535
0,0.018044433
0,0.038222341
0,0.036885781
0,0.013751535
0,0.012793489
0,0.080822202
0,0.012793489
1,0.877115912
0,0.012793489
0,0.038910952
0,0.012793489
0,0.012793489
0,0.029567958
0,0.020510137
0,0.012793489
0,0.017754694
1,0.877115912
0,0.012793489
0,0.038222341
0,0.012793489
0,0.012793489
0,0.020510137
0,0.012793489
0,0.020510137
0,0.013641174
0,0.036304694
0,0.018044433
0,0.012793489
0,0.018044433
0,0.02933037
0,0.029567958
0,0.020181621
0,0.012793489
0,0.012793489
0,0.020343805
0,0.012793489
0,0.012793489
0,0.042248809
0,0.018590142
0,0.012793489
0,0.039469194
0,0.018044433
0,0.012793489
1,0.877115912
0,0.012793489
0,0.029567958
0,0.012793489
1,0.877115912
0,0.012793489
0,0.018044433
0,0.073546543
0,0.036885781
0,0.037923143
0,0.012793489
0,0.013751535
0,0.012793489
0,0.012793489
0,0.017754694
0,0.012793489
0,0.03659161
1,0.877115912
0,0.012793489
0,0.039469194
0,0.012793489
0,0.042248809
0,0.012793489
0,0.012793489
0,0.150398505
0,0.012793489
0,0.02909867
0,0.029902726
0,0.020510137
0,0.020343805
0,0.012793489
0,0.012793489
0,0.012793489
0,0.038222341
0,0.029567958
0,0.012793489
0,0.012793489
0,0.02909867
0,0.013641174
0,0.012793489
0,0.018044433
0,0.037991448
0,0.012793489
0,0.02909867
0,0.012793489
1,0.065768052
0,0.017754694
0,0.017645174
0,0.037693986
0,0.04343497
0,0.02116049
0,0.038222341
1,0.877115912
0,0.017787345
0,0.012793489
0,0.012793489
0,0.02909867
0,0.012793489
0,0.018044433
0,0.020510137
0,0.018044433
0,0.037693986
1,0.065360267
0,0.012793489
0,0.012793489
0,0.012793489
0,0.077736615
0,0.012793489
0,0.018044433
1,0.877115912
0,0.039369159
1,0.877115912
0,0.012793489
0,0.029567958
0,0.039469194
0,0.041282168
0,0.012793489
0,0.018044433
0,0.012793489
0,0.036999177
0,0.037923143
0,0.039451934
0,0.043302738
0,0.012793489
0,0.037923143
0,0.012793489
0,0.012793489
0,0.036885781
0,0.012793489
0,0.02909867
0,0.029947162
0,0.020510137
0,0.017645174
0,0.02909867
0,0.029567958
0,0.036885781
0,0.012793489
1,0.877115912
0,0.012793489
0,0.012793489
0,0.020510137
1,0.877115912
0,0.021607199
0,0.017754694
0,0.029567958
1,0.877115912
0,0.013751535
0,0.020181621
0,0.017754694
1,0.02909867
0,0.012793489
0,0.012793489
0,0.018044433
1,0.877115912
0,0.012793489
0,0.012793489
0,0.038222341
0,0.020510137
0,0.018044433
0,0.038222341
0,0.017933157
0,0.012793489
0,0.018044433
0,0.020181621
0,0.013641174
0,0.020562717
0,0.018590142
0,0.017754694
0,0.053891828
0,0.029567958
0,0.038283914
0,0.038930571
0,0.020510137
0,0.018044433
0,0.02116049
0,0.012793489
0,0.012793489
0,0.02966253
0,0.012793489
0,0.012793489
0,0.020181621
0,0.038039601
0,0.012793489
0,0.012793489
0,0.039369159
0,0.012793489
0,0.018590142
0,0.012793489
0,0.018044433
1,0.877115912
0,0.012793489
0,0.03659161
0,0.012793489
0,0.012793489
0,0.020510137
0,0.012793489
0,0.018044433
0,0.017754694
1,0.877115912
0,0.020510137
0,0.017754694
0,0.039469194
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
1,0.877115912
0,0.018044433
0,0.012793489
0,0.02933037
0,0.013641174
0,0.012793489
0,0.012793489
0,0.017754694
0,0.012793489
0,0.036885781
0,0.020510137
0,0.012793489
0,0.073270236
0,0.039768151
0,0.039217626
0,0.029567958
0,0.018044433
0,0.012793489
0,0.038222341
0,0.012793489
0,0.064103562
0,0.012793489
0,0.012793489
0,0.012793489
0,0.060578327
0,0.036885781
0,0.038283914
0,0.012714176
0,0.017754694
1,0.877115912
0,0.041980299
0,0.038529099
0,0.043302738
0,0.013751535
0,0.012793489
0,0.012793489
0,0.013751535
0,0.036885781
0,0.02909867
0,0.038222341
0,0.013751535
1,0.877115912
0,0.02909867
0,0.012793489
0,0.012793489
0,0.054738423
0,0.018044433
0,0.018590142
0,0.017754694
0,0.013751535
0,0.02933037
0,0.013641174
0,0.012793489
0,0.029610618
0,0.039469194
0,0.012793489
0,0.018590142
0,0.012793489
0,0.058127894
0,0.012793489
1,0.877115912
0,0.029902726
0,0.017897732
0,0.067396559
0,0.012793489
0,0.012793489
0,0.012714176
0,0.012793489
0,0.013751535
0,0.012793489
0,0.018044433
0,0.012793489
0,0.012793489
0,0.012793489
1,0.877115912
0,0.012793489
0,0.012793489
0,0.036885781
0,0.012793489
0,0.029567958
0,0.018044433
0,0.012793489
0,0.037991448
1,0.877115912
0,0.012793489
0,0.039118202
0,0.012793489
0,0.02116049
0,0.021128811
0,0.012793489
0,0.029428286
0,0.021128811
0,0.038529099
0,0.039469194
0,0.012793489
0,0.012793489
0,0.012793489
0,0.040954425
1,0.012793489
0,0.03659161
0,0.038339682
1,0.877115912
0,0.012793489
1,0.877115912
0,0.03659161
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.03789501
0,0.012793489
0,0.063705394
0,0.012793489
0,0.029567958
1,0.877115912
0,0.012793489
0,0.020057435
0,0.012793489
0,0.063705394
0,0.012793489
0,0.018044433
0,0.03659161
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.038222341
0,0.012793489
0,0.018349127
0,0.018044433
0,0.012793489
0,0.012793489
0,0.036885781
0,0.012793489
0,0.012793489
0,0.037923143
0,0.012793489
0,0.017754694
0,0.012793489
0,0.012793489
0,0.012793489
0,0.029567958
0,0.012793489
0,0.020821779
0,0.029421247
1,0.877115912
0,0.018044433
0,0.018044433
0,0.039369159
0,0.012793489
0,0.013036929
1,0.877115912
0,0.078808855
0,0.039160633
0,0.029567958
0,0.03789501
0,0.018590142
0,0.013751535
0,0.012793489
0,0.02933037
0,0.036885781
0,0.020510137
0,0.012793489
0,0.024547571
0,0.024547571
0,0.012793489
1,0.877115912
0,0.039160633
0,0.012793489
0,0.02909867
0,0.039768151
0,0.012793489
0,0.039469194
1,0.877115912
0,0.012793489
0,0.021674681
0,0.031279927
0,0.018044433
0,0.037991448
0,0.012793489
0,0.036885781
0,0.020181621
0,0.012793489
0,0.012793489
0,0.012793489
0,0.039160633
0,0.018941767
0,0.012793489
0,0.012793489
0,0.046758515
0,0.036885781
0,0.018044433
0,0.013751535
0,0.012793489
0,0.080423728
0,0.050458191
0,0.018044433
0,0.012793489
0,0.012793489
0,0.012793489
0,0.013641174
0,0.012793489
0,0.039768151
0,0.036885781
0,0.012793489
0,0.028921233
0,0.039160633
0,0.018590142
0,0.018044433
0,0.048401613
0,0.012793489
0,0.018044433
1,0.036885781
0,0.012793489
0,0.04371236
0,0.012793489
0,0.02909867
0,0.012793489
0,0.012793489
0,0.037693986
0,0.063515548
0,0.012793489
1,0.877115912
0,0.013641174
1,0.018044433
0,0.012793489
0,0.020181621
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.013751535
0,0.02909867
0,0.017754694
1,0.02116049
0,0.012793489
0,0.012793489
0,0.018044433
0,0.041750775
0,0.012793489
0,0.021128811
1,0.877115912
0,0.018590142
0,0.018044433
0,0.020181621
0,0.018044433
0,0.012793489
0,0.050372022
0,0.02116049
0,0.012793489
0,0.018590142
1,0.877115912
0,0.020510137
0,0.02933037
0,0.018044433
0,0.012793489
0,0.020510137
0,0.012793489
0,0.037923143
0,0.012793489
0,0.012793489
0,0.012793489
0,0.038222341
0,0.012793489
0,0.012793489
0,0.036304694
0,0.036885781
0,0.018044433
0,0.065165832
1,0.877115912
0,0.047685977
0,0.020510137
0,0.012793489
0,0.083000022
1,0.036885781
0,0.017754694
0,0.020343805
0,0.012793489
0,0.036885781
0,0.020510137
0,0.037923143
0,0.012793489
0,0.039768151
0,0.012793489
1,0.877115912
0,0.037693986
0,0.036885781
0,0.018044433
0,0.012793489
0,0.038222341
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.039160633
0,0.012793489
0,0.017754694
0,0.017897732
0,0.013751535
0,0.039160633
0,0.037923143
0,0.012793489
0,0.029567958
0,0.013751535
0,0.013751535
1,0.877115912
0,0.030930232
0,0.038283914
0,0.012793489
0,0.036304694
0,0.038487958
0,0.012793489
0,0.018044433
0,0.053891828
0,0.012793489
0,0.02933037
0,0.012793489
0,0.020510137
0,0.04371236
0,0.020510137
0,0.020510137
0,0.038222341
0,0.029567958
0,0.018044433
0,0.012793489
0,0.020510137
0,0.018044433
0,0.012793489
0,0.017754694
0,0.020181621
0,0.018044433
0,0.020510137
0,0.012793489
0,0.037693986
0,0.04343497
0,0.012793489
1,0.877115912
0,0.029567958
0,0.012793489
0,0.012793489
0,0.018044433
0,0.012793489
1,0.877115912
0,0.012793489
0,0.021054591
1,0.038222341
0,0.081659783
1,0.877115912
1,0.038529099
0,0.012793489
1,0.877115912
0,0.020510137
0,0.013751535
0,0.020510137
0,0.029902726
0,0.012793489
1,0.877115912
0,0.012793489
0,0.018044433
0,0.029567958
0,0.02909867
0,0.017754694
0,0.013641174
0,0.018044433
0,0.012793489
0,0.018590142
0,0.012793489
0,0.017754694
0,0.012793489
0,0.012793489
0,0.018044433
0,0.03608495
0,0.017754694
0,0.012793489
0,0.018044433
0,0.018044433
0,0.012793489
0,0.039469194
0,0.012793489
0,0.018044433
0,0.013751535
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.013751535
0,0.012793489
0,0.02909867
0,0.012793489
0,0.080822202
1,0.877115912
0,0.012793489
0,0.012793489
0,0.018044433
0,0.037923143
0,0.036304694
1,0.877115912
0,0.013751535
0,0.013751535
0,0.018044433
0,0.012793489
0,0.018044433
0,0.018044433
0,0.012793489
0,0.020510137
0,0.012793489
0,0.038529099
0,0.018044433
0,0.021128811
0,0.013751535
0,0.012793489
0,0.012793489
0,0.020510137
0,0.012793489
0,0.02909867
0,0.018044433
0,0.038529099
0,0.020181621
0,0.029428286
0,0.048819383
0,0.05433284
0,0.012793489
0,0.012793489
0,0.018044433
0,0.029567958
1,0.877115912
1,0.029567958
0,0.080239117
0,0.012793489
1,0.051293369
0,0.018044433
0,0.02933037
0,0.012793489
0,0.012793489
0,0.03659161
0,0.012793489
0,0.038222341
0,0.02116049
0,0.02933037
0,0.012793489
0,0.012793489
0,0.031507771
0,0.012793489
0,0.012793489
0,0.012793489
0,0.039160633
0,0.018044433
0,0.030930232
0,0.012793489
0,0.012793489
0,0.012793489
0,0.041750775
0,0.012793489
0,0.038529099
0,0.018044433
0,0.012793489
0,0.046758515
0,0.039469194
0,0.012793489
0,0.013751535
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.03659161
1,0.877115912
0,0.012793489
0,0.012793489
0,0.021435162
0,0.012793489
0,0.012793489
0,0.037923143
0,0.017754694
0,0.036885781
0,0.012793489
0,0.012793489
0,0.017933157
0,0.109386069
0,0.012793489
0,0.012793489
0,0.020181621
0,0.012793489
0,0.012793489
0,0.012793489
0,0.024784375
0,0.012793489
0,0.020855582
0,0.012793489
0,0.012793489
0,0.036885781
0,0.020897304
0,0.012793489
0,0.012793489
0,0.012793489
0,0.029151563
0,0.024397189
0,0.012793489
0,0.012793489
0,0.012793489
0,0.018044433
0,0.038222341
0,0.012793489
0,0.018044433
0,0.02909867
0,0.029567958
0,0.020510137
0,0.012793489
0,0.018044433
0,0.012793489
0,0.018044433
0,0.012793489
0,0.012793489
0,0.012793489
0,0.018044433
0,0.053481111
0,0.012793489
0,0.018044433
0,0.039213915
0,0.017897732
0,0.017754694
0,0.044432029
0,0.013751535
0,0.012793489
1,0.877115912
0,0.038930571
0,0.012793489
0,0.029378055
0,0.012793489
0,0.013751535
0,0.020510137
0,0.020510137
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.038222341
0,0.030930232
0,0.020510137
0,0.017754694
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
0,0.012793489
1,0.877115912
0,0.039469194
0,0.020510137
0,0.012793489
